,model,dataset,question_id,answer_index
3902,Nemotron-Mini-4B-Instruct,crass,80,0
3903,Nemotron-Mini-4B-Instruct,crass,81,0
3904,Nemotron-Mini-4B-Instruct,crass,82,0
3905,Nemotron-Mini-4B-Instruct,crass,83,2
3906,Nemotron-Mini-4B-Instruct,crass,84,2
3907,Nemotron-Mini-4B-Instruct,crass,85,0
3908,Nemotron-Mini-4B-Instruct,crass,86,0
3909,Nemotron-Mini-4B-Instruct,crass,87,2
3910,Nemotron-Mini-4B-Instruct,crass,88,0
3911,Nemotron-Mini-4B-Instruct,crass,89,0
3912,Nemotron-Mini-4B-Instruct,crass,90,0
3913,Nemotron-Mini-4B-Instruct,crass,91,0
3914,Nemotron-Mini-4B-Instruct,crass,92,2
3915,Nemotron-Mini-4B-Instruct,crass,93,0
3916,Nemotron-Mini-4B-Instruct,crass,94,0
3917,Nemotron-Mini-4B-Instruct,crass,95,0
3918,Nemotron-Mini-4B-Instruct,crass,96,1
3919,Nemotron-Mini-4B-Instruct,crass,97,2
3920,Nemotron-Mini-4B-Instruct,crass,98,0
3921,Nemotron-Mini-4B-Instruct,crass,99,0
3922,Nemotron-Mini-4B-Instruct,crass,100,0
3923,Nemotron-Mini-4B-Instruct,crass,101,0
3924,Nemotron-Mini-4B-Instruct,crass,102,0
3925,Nemotron-Mini-4B-Instruct,crass,103,0
3926,Nemotron-Mini-4B-Instruct,crass,104,0
3927,Nemotron-Mini-4B-Instruct,crass,105,2
3928,Nemotron-Mini-4B-Instruct,crass,106,0
3929,Nemotron-Mini-4B-Instruct,crass,107,1
3930,Nemotron-Mini-4B-Instruct,crass,108,1
3931,Nemotron-Mini-4B-Instruct,crass,109,0
3932,Nemotron-Mini-4B-Instruct,crass,110,0
3933,Nemotron-Mini-4B-Instruct,crass,111,0
3934,Nemotron-Mini-4B-Instruct,crass,112,0
3935,Nemotron-Mini-4B-Instruct,crass,114,0
3936,Nemotron-Mini-4B-Instruct,crass,115,0
3937,Nemotron-Mini-4B-Instruct,crass,116,0
3938,Nemotron-Mini-4B-Instruct,crass,117,2
3939,Nemotron-Mini-4B-Instruct,crass,118,0
3940,Nemotron-Mini-4B-Instruct,crass,119,0
3941,Nemotron-Mini-4B-Instruct,crass,120,0
3942,Nemotron-Mini-4B-Instruct,crass,121,0
3943,Nemotron-Mini-4B-Instruct,crass,122,0
3944,Nemotron-Mini-4B-Instruct,crass,123,0
3945,Nemotron-Mini-4B-Instruct,crass,124,0
3946,Nemotron-Mini-4B-Instruct,crass,125,2
3947,Nemotron-Mini-4B-Instruct,crass,126,0
3948,Nemotron-Mini-4B-Instruct,crass,127,0
3949,Nemotron-Mini-4B-Instruct,crass,128,0
3950,Nemotron-Mini-4B-Instruct,crass,129,0
3951,Nemotron-Mini-4B-Instruct,crass,130,0
3952,Nemotron-Mini-4B-Instruct,crass,131,0
3953,Nemotron-Mini-4B-Instruct,crass,132,0
3954,Nemotron-Mini-4B-Instruct,crass,133,0
3955,Nemotron-Mini-4B-Instruct,crass,134,0
3956,Nemotron-Mini-4B-Instruct,crass,135,0
3957,Nemotron-Mini-4B-Instruct,crass,136,0
3958,Nemotron-Mini-4B-Instruct,crass,137,0
3959,Nemotron-Mini-4B-Instruct,crass,138,0
3960,Nemotron-Mini-4B-Instruct,crass,139,0
3961,Nemotron-Mini-4B-Instruct,crass,140,0
3962,Nemotron-Mini-4B-Instruct,crass,141,0
3963,Nemotron-Mini-4B-Instruct,crass,142,0
3964,Nemotron-Mini-4B-Instruct,crass,143,0
3965,Nemotron-Mini-4B-Instruct,crass,144,0
3966,Nemotron-Mini-4B-Instruct,crass,145,0
3967,Nemotron-Mini-4B-Instruct,crass,146,0
3968,Nemotron-Mini-4B-Instruct,crass,147,0
3969,Nemotron-Mini-4B-Instruct,crass,148,0
3970,Nemotron-Mini-4B-Instruct,crass,149,2
3971,Nemotron-Mini-4B-Instruct,crass,150,0
3972,Nemotron-Mini-4B-Instruct,crass,151,1
3973,Nemotron-Mini-4B-Instruct,crass,152,0
3974,Nemotron-Mini-4B-Instruct,crass,153,0
3975,Nemotron-Mini-4B-Instruct,crass,154,0
3976,Nemotron-Mini-4B-Instruct,crass,155,0
3977,Nemotron-Mini-4B-Instruct,crass,156,0
3978,Nemotron-Mini-4B-Instruct,crass,157,0
3979,Nemotron-Mini-4B-Instruct,crass,158,0
3980,Nemotron-Mini-4B-Instruct,crass,159,0
3981,Nemotron-Mini-4B-Instruct,crass,160,0
3982,Nemotron-Mini-4B-Instruct,crass,161,0
3983,Nemotron-Mini-4B-Instruct,crass,162,0
3984,Nemotron-Mini-4B-Instruct,crass,163,0
3985,Nemotron-Mini-4B-Instruct,crass,164,0
3986,Nemotron-Mini-4B-Instruct,crass,165,0
3987,Nemotron-Mini-4B-Instruct,crass,166,0
3988,Nemotron-Mini-4B-Instruct,crass,167,0
3989,Nemotron-Mini-4B-Instruct,crass,168,0
3990,Nemotron-Mini-4B-Instruct,crass,169,0
3991,Nemotron-Mini-4B-Instruct,crass,170,0
3992,Nemotron-Mini-4B-Instruct,crass,171,0
3993,Nemotron-Mini-4B-Instruct,crass,172,0
3994,Nemotron-Mini-4B-Instruct,crass,173,0
3995,Nemotron-Mini-4B-Instruct,crass,174,0
3996,Nemotron-Mini-4B-Instruct,crass,175,0
3997,Nemotron-Mini-4B-Instruct,crass,176,0
3998,Nemotron-Mini-4B-Instruct,crass,177,1
3999,Nemotron-Mini-4B-Instruct,crass,178,0
4000,Nemotron-Mini-4B-Instruct,crass,179,0
4001,Nemotron-Mini-4B-Instruct,crass,180,0
4002,Nemotron-Mini-4B-Instruct,crass,181,0
4003,Nemotron-Mini-4B-Instruct,crass,182,1
4004,Nemotron-Mini-4B-Instruct,crass,183,0
4005,Nemotron-Mini-4B-Instruct,crass,184,0
4006,Nemotron-Mini-4B-Instruct,crass,185,2
4007,Nemotron-Mini-4B-Instruct,crass,186,0
4008,Nemotron-Mini-4B-Instruct,crass,187,0
4009,Nemotron-Mini-4B-Instruct,crass,188,0
4010,Nemotron-Mini-4B-Instruct,crass,189,0
4011,Nemotron-Mini-4B-Instruct,crass,190,0
4012,Nemotron-Mini-4B-Instruct,crass,191,0
4013,Nemotron-Mini-4B-Instruct,crass,192,2
4014,Nemotron-Mini-4B-Instruct,crass,193,0
4015,Nemotron-Mini-4B-Instruct,crass,194,0
4016,Nemotron-Mini-4B-Instruct,crass,195,2
4017,Nemotron-Mini-4B-Instruct,crass,196,0
4018,Nemotron-Mini-4B-Instruct,crass,197,1
4019,Nemotron-Mini-4B-Instruct,crass,198,0
4020,Nemotron-Mini-4B-Instruct,crass,199,0
4021,Nemotron-Mini-4B-Instruct,crass,200,0
4022,Nemotron-Mini-4B-Instruct,crass,201,0
4023,Nemotron-Mini-4B-Instruct,crass,202,0
4024,Nemotron-Mini-4B-Instruct,crass,203,0
4025,Nemotron-Mini-4B-Instruct,crass,204,0
4026,Nemotron-Mini-4B-Instruct,crass,205,0
4027,Nemotron-Mini-4B-Instruct,crass,206,2
4028,Nemotron-Mini-4B-Instruct,crass,207,0
4029,Nemotron-Mini-4B-Instruct,crass,208,0
4030,Nemotron-Mini-4B-Instruct,crass,209,0
4031,Nemotron-Mini-4B-Instruct,crass,210,0
4032,Nemotron-Mini-4B-Instruct,crass,211,0
4033,Nemotron-Mini-4B-Instruct,crass,212,2
4034,Nemotron-Mini-4B-Instruct,crass,213,2
4035,Nemotron-Mini-4B-Instruct,crass,214,0
4036,Nemotron-Mini-4B-Instruct,crass,215,0
4037,Nemotron-Mini-4B-Instruct,crass,216,0
4038,Nemotron-Mini-4B-Instruct,crass,217,0
4039,Nemotron-Mini-4B-Instruct,crass,218,0
4040,Nemotron-Mini-4B-Instruct,crass,219,0
4041,Nemotron-Mini-4B-Instruct,crass,220,1
4042,Nemotron-Mini-4B-Instruct,crass,221,0
4043,Nemotron-Mini-4B-Instruct,crass,222,0
4044,Nemotron-Mini-4B-Instruct,crass,223,0
4045,Nemotron-Mini-4B-Instruct,crass,224,0
4046,Nemotron-Mini-4B-Instruct,crass,225,0
4047,Nemotron-Mini-4B-Instruct,crass,226,0
4048,Nemotron-Mini-4B-Instruct,crass,227,0
4049,Nemotron-Mini-4B-Instruct,crass,228,0
4050,Nemotron-Mini-4B-Instruct,crass,229,0
4051,Nemotron-Mini-4B-Instruct,crass,230,0
4052,Nemotron-Mini-4B-Instruct,crass,231,0
4053,Nemotron-Mini-4B-Instruct,crass,232,0
4054,Nemotron-Mini-4B-Instruct,crass,233,1
4055,Nemotron-Mini-4B-Instruct,crass,234,2
4056,Nemotron-Mini-4B-Instruct,crass,235,0
4057,Nemotron-Mini-4B-Instruct,crass,236,2
4058,Nemotron-Mini-4B-Instruct,crass,237,0
4059,Nemotron-Mini-4B-Instruct,crass,238,1
4060,Nemotron-Mini-4B-Instruct,crass,239,0
4061,Nemotron-Mini-4B-Instruct,crass,240,0
4062,Nemotron-Mini-4B-Instruct,crass,241,2
4063,Nemotron-Mini-4B-Instruct,crass,242,0
4064,Nemotron-Mini-4B-Instruct,crass,243,0
4065,Nemotron-Mini-4B-Instruct,crass,244,0
4066,Nemotron-Mini-4B-Instruct,crass,245,0
4067,Nemotron-Mini-4B-Instruct,crass,246,0
4068,Nemotron-Mini-4B-Instruct,crass,247,0
4069,Nemotron-Mini-4B-Instruct,crass,248,0
4070,Nemotron-Mini-4B-Instruct,crass,249,2
4071,Nemotron-Mini-4B-Instruct,crass,250,0
4072,Nemotron-Mini-4B-Instruct,crass,251,0
4073,Nemotron-Mini-4B-Instruct,crass,252,0
4074,Nemotron-Mini-4B-Instruct,crass,253,0
4075,Nemotron-Mini-4B-Instruct,crass,254,0
4076,Nemotron-Mini-4B-Instruct,crass,255,0
4077,Nemotron-Mini-4B-Instruct,crass,256,0
4078,Nemotron-Mini-4B-Instruct,crass,257,0
4079,Nemotron-Mini-4B-Instruct,crass,258,0
4080,Nemotron-Mini-4B-Instruct,crass,259,2
4081,Nemotron-Mini-4B-Instruct,crass,260,2
4082,Nemotron-Mini-4B-Instruct,crass,261,0
4083,Nemotron-Mini-4B-Instruct,crass,262,0
4084,Nemotron-Mini-4B-Instruct,crass,263,1
4085,Nemotron-Mini-4B-Instruct,crass,264,0
4086,Nemotron-Mini-4B-Instruct,crass,265,0
4087,Nemotron-Mini-4B-Instruct,crass,266,0
4088,Nemotron-Mini-4B-Instruct,crass,267,0
4089,Nemotron-Mini-4B-Instruct,crass,268,2
4090,Nemotron-Mini-4B-Instruct,crass,269,0
4091,Nemotron-Mini-4B-Instruct,crass,270,0
4092,Nemotron-Mini-4B-Instruct,crass,271,0
4093,Nemotron-Mini-4B-Instruct,crass,272,0
4094,Nemotron-Mini-4B-Instruct,crass,273,0
4095,DeepSeek-R1-Distill-Llama-8B,crass,0,0
4096,DeepSeek-R1-Distill-Llama-8B,crass,1,0
4097,DeepSeek-R1-Distill-Llama-8B,crass,2,1
4098,DeepSeek-R1-Distill-Llama-8B,crass,3,2
4099,DeepSeek-R1-Distill-Llama-8B,crass,4,1
4100,DeepSeek-R1-Distill-Llama-8B,crass,5,0
4101,DeepSeek-R1-Distill-Llama-8B,crass,6,0
4102,DeepSeek-R1-Distill-Llama-8B,crass,7,0
4103,DeepSeek-R1-Distill-Llama-8B,crass,8,2
4104,DeepSeek-R1-Distill-Llama-8B,crass,9,3
4105,DeepSeek-R1-Distill-Llama-8B,crass,10,2
4106,DeepSeek-R1-Distill-Llama-8B,crass,11,1
4107,DeepSeek-R1-Distill-Llama-8B,crass,12,0
4108,DeepSeek-R1-Distill-Llama-8B,crass,13,1
4109,DeepSeek-R1-Distill-Llama-8B,crass,14,2
4110,DeepSeek-R1-Distill-Llama-8B,crass,15,2
4111,DeepSeek-R1-Distill-Llama-8B,crass,16,1
4112,DeepSeek-R1-Distill-Llama-8B,crass,17,2
4113,DeepSeek-R1-Distill-Llama-8B,crass,18,1
4114,DeepSeek-R1-Distill-Llama-8B,crass,19,0
4115,DeepSeek-R1-Distill-Llama-8B,crass,20,0
4116,DeepSeek-R1-Distill-Llama-8B,crass,21,3
4117,DeepSeek-R1-Distill-Llama-8B,crass,22,1
4118,DeepSeek-R1-Distill-Llama-8B,crass,23,3
4119,DeepSeek-R1-Distill-Llama-8B,crass,24,1
4120,DeepSeek-R1-Distill-Llama-8B,crass,25,2
4121,DeepSeek-R1-Distill-Llama-8B,crass,26,2
4122,DeepSeek-R1-Distill-Llama-8B,crass,27,0
4123,DeepSeek-R1-Distill-Llama-8B,crass,28,0
4124,DeepSeek-R1-Distill-Llama-8B,crass,29,1
4125,DeepSeek-R1-Distill-Llama-8B,crass,30,0
4126,DeepSeek-R1-Distill-Llama-8B,crass,31,3
4127,DeepSeek-R1-Distill-Llama-8B,crass,32,0
4128,DeepSeek-R1-Distill-Llama-8B,crass,33,0
4129,DeepSeek-R1-Distill-Llama-8B,crass,34,1
4130,DeepSeek-R1-Distill-Llama-8B,crass,35,2
4131,DeepSeek-R1-Distill-Llama-8B,crass,36,1
4132,DeepSeek-R1-Distill-Llama-8B,crass,37,0
4133,DeepSeek-R1-Distill-Llama-8B,crass,38,2
4134,DeepSeek-R1-Distill-Llama-8B,crass,39,1
4135,DeepSeek-R1-Distill-Llama-8B,crass,40,0
4136,DeepSeek-R1-Distill-Llama-8B,crass,41,2
4137,DeepSeek-R1-Distill-Llama-8B,crass,42,0
4138,DeepSeek-R1-Distill-Llama-8B,crass,43,0
4139,DeepSeek-R1-Distill-Llama-8B,crass,44,1
4140,DeepSeek-R1-Distill-Llama-8B,crass,45,1
4141,DeepSeek-R1-Distill-Llama-8B,crass,46,3
4142,DeepSeek-R1-Distill-Llama-8B,crass,47,1
4143,DeepSeek-R1-Distill-Llama-8B,crass,48,0
4144,DeepSeek-R1-Distill-Llama-8B,crass,49,1
4145,DeepSeek-R1-Distill-Llama-8B,crass,50,0
4146,DeepSeek-R1-Distill-Llama-8B,crass,51,1
4147,DeepSeek-R1-Distill-Llama-8B,crass,52,3
4148,DeepSeek-R1-Distill-Llama-8B,crass,53,0
4149,DeepSeek-R1-Distill-Llama-8B,crass,54,2
4150,DeepSeek-R1-Distill-Llama-8B,crass,55,0
4151,DeepSeek-R1-Distill-Llama-8B,crass,56,0
4152,DeepSeek-R1-Distill-Llama-8B,crass,57,1
4153,DeepSeek-R1-Distill-Llama-8B,crass,58,3
4154,DeepSeek-R1-Distill-Llama-8B,crass,59,2
4155,DeepSeek-R1-Distill-Llama-8B,crass,60,1
4156,DeepSeek-R1-Distill-Llama-8B,crass,61,1
4157,DeepSeek-R1-Distill-Llama-8B,crass,62,0
4158,DeepSeek-R1-Distill-Llama-8B,crass,63,1
4159,DeepSeek-R1-Distill-Llama-8B,crass,64,2
4160,DeepSeek-R1-Distill-Llama-8B,crass,65,0
4161,DeepSeek-R1-Distill-Llama-8B,crass,66,2
4162,DeepSeek-R1-Distill-Llama-8B,crass,67,0
4163,DeepSeek-R1-Distill-Llama-8B,crass,68,2
4164,DeepSeek-R1-Distill-Llama-8B,crass,69,1
4165,DeepSeek-R1-Distill-Llama-8B,crass,70,1
4166,DeepSeek-R1-Distill-Llama-8B,crass,71,2
4167,DeepSeek-R1-Distill-Llama-8B,crass,72,1
4168,DeepSeek-R1-Distill-Llama-8B,crass,73,2
4169,DeepSeek-R1-Distill-Llama-8B,crass,74,1
4170,DeepSeek-R1-Distill-Llama-8B,crass,75,0
4171,DeepSeek-R1-Distill-Llama-8B,crass,76,0
4172,DeepSeek-R1-Distill-Llama-8B,crass,77,2
4173,DeepSeek-R1-Distill-Llama-8B,crass,78,0
4174,DeepSeek-R1-Distill-Llama-8B,crass,79,2
4175,DeepSeek-R1-Distill-Llama-8B,crass,80,0
4176,DeepSeek-R1-Distill-Llama-8B,crass,81,1
4177,DeepSeek-R1-Distill-Llama-8B,crass,82,1
4178,DeepSeek-R1-Distill-Llama-8B,crass,83,2
4179,DeepSeek-R1-Distill-Llama-8B,crass,84,0
4180,DeepSeek-R1-Distill-Llama-8B,crass,85,0
4181,DeepSeek-R1-Distill-Llama-8B,crass,86,2
4182,DeepSeek-R1-Distill-Llama-8B,crass,87,2
4183,DeepSeek-R1-Distill-Llama-8B,crass,88,0
4184,DeepSeek-R1-Distill-Llama-8B,crass,89,0
4185,DeepSeek-R1-Distill-Llama-8B,crass,90,2
4186,DeepSeek-R1-Distill-Llama-8B,crass,91,2
4187,DeepSeek-R1-Distill-Llama-8B,crass,92,2
4188,DeepSeek-R1-Distill-Llama-8B,crass,93,1
4189,DeepSeek-R1-Distill-Llama-8B,crass,94,2
4190,DeepSeek-R1-Distill-Llama-8B,crass,95,1
4191,DeepSeek-R1-Distill-Llama-8B,crass,96,0
4192,DeepSeek-R1-Distill-Llama-8B,crass,97,0
4193,DeepSeek-R1-Distill-Llama-8B,crass,98,0
4194,DeepSeek-R1-Distill-Llama-8B,crass,99,1
4195,DeepSeek-R1-Distill-Llama-8B,crass,100,3
4196,DeepSeek-R1-Distill-Llama-8B,crass,101,2
4197,DeepSeek-R1-Distill-Llama-8B,crass,102,0
4198,DeepSeek-R1-Distill-Llama-8B,crass,103,2
4199,DeepSeek-R1-Distill-Llama-8B,crass,104,2
4200,DeepSeek-R1-Distill-Llama-8B,crass,105,2
4201,DeepSeek-R1-Distill-Llama-8B,crass,106,0
4202,DeepSeek-R1-Distill-Llama-8B,crass,107,1
4203,DeepSeek-R1-Distill-Llama-8B,crass,108,2
4204,DeepSeek-R1-Distill-Llama-8B,crass,109,2
4205,DeepSeek-R1-Distill-Llama-8B,crass,110,1
4206,DeepSeek-R1-Distill-Llama-8B,crass,111,2
4207,DeepSeek-R1-Distill-Llama-8B,crass,112,2
4208,DeepSeek-R1-Distill-Llama-8B,crass,114,0
4209,DeepSeek-R1-Distill-Llama-8B,crass,115,0
4210,DeepSeek-R1-Distill-Llama-8B,crass,116,0
4211,DeepSeek-R1-Distill-Llama-8B,crass,117,2
4212,DeepSeek-R1-Distill-Llama-8B,crass,118,2
4213,DeepSeek-R1-Distill-Llama-8B,crass,119,1
4214,DeepSeek-R1-Distill-Llama-8B,crass,120,2
4215,DeepSeek-R1-Distill-Llama-8B,crass,121,1
4216,DeepSeek-R1-Distill-Llama-8B,crass,122,1
4217,DeepSeek-R1-Distill-Llama-8B,crass,123,1
4218,DeepSeek-R1-Distill-Llama-8B,crass,124,2
4219,DeepSeek-R1-Distill-Llama-8B,crass,125,1
4220,DeepSeek-R1-Distill-Llama-8B,crass,126,2
4221,DeepSeek-R1-Distill-Llama-8B,crass,127,1
4222,DeepSeek-R1-Distill-Llama-8B,crass,128,2
4223,DeepSeek-R1-Distill-Llama-8B,crass,129,2
4224,DeepSeek-R1-Distill-Llama-8B,crass,130,2
4225,DeepSeek-R1-Distill-Llama-8B,crass,131,2
4226,DeepSeek-R1-Distill-Llama-8B,crass,132,2
4227,DeepSeek-R1-Distill-Llama-8B,crass,133,0
4228,DeepSeek-R1-Distill-Llama-8B,crass,134,0
4229,DeepSeek-R1-Distill-Llama-8B,crass,135,0
4230,DeepSeek-R1-Distill-Llama-8B,crass,136,2
4231,DeepSeek-R1-Distill-Llama-8B,crass,137,2
4232,DeepSeek-R1-Distill-Llama-8B,crass,138,1
4233,DeepSeek-R1-Distill-Llama-8B,crass,139,1
4234,DeepSeek-R1-Distill-Llama-8B,crass,140,0
4235,DeepSeek-R1-Distill-Llama-8B,crass,141,1
4236,DeepSeek-R1-Distill-Llama-8B,crass,142,2
4237,DeepSeek-R1-Distill-Llama-8B,crass,143,0
4238,DeepSeek-R1-Distill-Llama-8B,crass,144,2
4239,DeepSeek-R1-Distill-Llama-8B,crass,145,1
4240,DeepSeek-R1-Distill-Llama-8B,crass,146,1
4241,DeepSeek-R1-Distill-Llama-8B,crass,147,2
4242,DeepSeek-R1-Distill-Llama-8B,crass,148,1
4243,DeepSeek-R1-Distill-Llama-8B,crass,149,2
4244,DeepSeek-R1-Distill-Llama-8B,crass,150,0
4245,DeepSeek-R1-Distill-Llama-8B,crass,151,0
4246,DeepSeek-R1-Distill-Llama-8B,crass,152,0
4247,DeepSeek-R1-Distill-Llama-8B,crass,153,1
4248,DeepSeek-R1-Distill-Llama-8B,crass,154,2
4249,DeepSeek-R1-Distill-Llama-8B,crass,155,1
4250,DeepSeek-R1-Distill-Llama-8B,crass,156,1
4251,DeepSeek-R1-Distill-Llama-8B,crass,157,0
4252,DeepSeek-R1-Distill-Llama-8B,crass,158,2
4253,DeepSeek-R1-Distill-Llama-8B,crass,159,0
4254,DeepSeek-R1-Distill-Llama-8B,crass,160,1
4255,DeepSeek-R1-Distill-Llama-8B,crass,161,0
4256,DeepSeek-R1-Distill-Llama-8B,crass,162,0
4257,DeepSeek-R1-Distill-Llama-8B,crass,163,2
4258,DeepSeek-R1-Distill-Llama-8B,crass,164,0
4259,DeepSeek-R1-Distill-Llama-8B,crass,165,1
4260,DeepSeek-R1-Distill-Llama-8B,crass,166,2
4261,DeepSeek-R1-Distill-Llama-8B,crass,167,1
4262,DeepSeek-R1-Distill-Llama-8B,crass,168,1
4263,DeepSeek-R1-Distill-Llama-8B,crass,169,0
4264,DeepSeek-R1-Distill-Llama-8B,crass,170,1
4265,DeepSeek-R1-Distill-Llama-8B,crass,171,1
4266,DeepSeek-R1-Distill-Llama-8B,crass,172,1
4267,DeepSeek-R1-Distill-Llama-8B,crass,173,2
4268,DeepSeek-R1-Distill-Llama-8B,crass,174,2
4269,DeepSeek-R1-Distill-Llama-8B,crass,175,1
4270,DeepSeek-R1-Distill-Llama-8B,crass,176,2
4271,DeepSeek-R1-Distill-Llama-8B,crass,177,0
4272,DeepSeek-R1-Distill-Llama-8B,crass,178,0
4273,DeepSeek-R1-Distill-Llama-8B,crass,179,0
4274,DeepSeek-R1-Distill-Llama-8B,crass,180,1
4275,DeepSeek-R1-Distill-Llama-8B,crass,181,2
4276,DeepSeek-R1-Distill-Llama-8B,crass,182,0
4277,DeepSeek-R1-Distill-Llama-8B,crass,183,1
4278,DeepSeek-R1-Distill-Llama-8B,crass,184,0
4279,DeepSeek-R1-Distill-Llama-8B,crass,185,0
4280,DeepSeek-R1-Distill-Llama-8B,crass,186,2
4281,DeepSeek-R1-Distill-Llama-8B,crass,187,2
4282,DeepSeek-R1-Distill-Llama-8B,crass,188,1
4283,DeepSeek-R1-Distill-Llama-8B,crass,189,2
4284,DeepSeek-R1-Distill-Llama-8B,crass,190,0
4285,DeepSeek-R1-Distill-Llama-8B,crass,191,0
4286,DeepSeek-R1-Distill-Llama-8B,crass,192,0
4287,DeepSeek-R1-Distill-Llama-8B,crass,193,2
4288,DeepSeek-R1-Distill-Llama-8B,crass,194,2
4289,DeepSeek-R1-Distill-Llama-8B,crass,195,1
4290,DeepSeek-R1-Distill-Llama-8B,crass,196,2
4291,DeepSeek-R1-Distill-Llama-8B,crass,197,0
4292,DeepSeek-R1-Distill-Llama-8B,crass,198,1
4293,DeepSeek-R1-Distill-Llama-8B,crass,199,2
4294,DeepSeek-R1-Distill-Llama-8B,crass,200,1
4295,DeepSeek-R1-Distill-Llama-8B,crass,201,1
4296,DeepSeek-R1-Distill-Llama-8B,crass,202,2
4297,DeepSeek-R1-Distill-Llama-8B,crass,203,1
4298,DeepSeek-R1-Distill-Llama-8B,crass,204,0
4299,DeepSeek-R1-Distill-Llama-8B,crass,205,0
4300,DeepSeek-R1-Distill-Llama-8B,crass,206,0
4301,DeepSeek-R1-Distill-Llama-8B,crass,207,0
4302,DeepSeek-R1-Distill-Llama-8B,crass,208,0
4303,DeepSeek-R1-Distill-Llama-8B,crass,209,1
4304,DeepSeek-R1-Distill-Llama-8B,crass,210,1
4305,DeepSeek-R1-Distill-Llama-8B,crass,211,1
4306,DeepSeek-R1-Distill-Llama-8B,crass,212,0
4307,DeepSeek-R1-Distill-Llama-8B,crass,213,1
4308,DeepSeek-R1-Distill-Llama-8B,crass,214,1
4309,DeepSeek-R1-Distill-Llama-8B,crass,215,2
4310,DeepSeek-R1-Distill-Llama-8B,crass,216,1
4311,DeepSeek-R1-Distill-Llama-8B,crass,217,0
4312,DeepSeek-R1-Distill-Llama-8B,crass,218,1
4313,DeepSeek-R1-Distill-Llama-8B,crass,219,0
4314,DeepSeek-R1-Distill-Llama-8B,crass,220,0
4315,DeepSeek-R1-Distill-Llama-8B,crass,221,2
4316,DeepSeek-R1-Distill-Llama-8B,crass,222,1
4317,DeepSeek-R1-Distill-Llama-8B,crass,223,2
4318,DeepSeek-R1-Distill-Llama-8B,crass,224,2
4319,DeepSeek-R1-Distill-Llama-8B,crass,225,2
4320,DeepSeek-R1-Distill-Llama-8B,crass,226,1
4321,DeepSeek-R1-Distill-Llama-8B,crass,227,2
4322,DeepSeek-R1-Distill-Llama-8B,crass,228,1
4323,DeepSeek-R1-Distill-Llama-8B,crass,229,0
4324,DeepSeek-R1-Distill-Llama-8B,crass,230,2
4325,DeepSeek-R1-Distill-Llama-8B,crass,231,2
4326,DeepSeek-R1-Distill-Llama-8B,crass,232,2
4327,DeepSeek-R1-Distill-Llama-8B,crass,233,0
4328,DeepSeek-R1-Distill-Llama-8B,crass,234,2
4329,DeepSeek-R1-Distill-Llama-8B,crass,235,2
4330,DeepSeek-R1-Distill-Llama-8B,crass,236,2
4331,DeepSeek-R1-Distill-Llama-8B,crass,237,0
4332,DeepSeek-R1-Distill-Llama-8B,crass,238,0
4333,DeepSeek-R1-Distill-Llama-8B,crass,239,1
4334,DeepSeek-R1-Distill-Llama-8B,crass,240,1
4335,DeepSeek-R1-Distill-Llama-8B,crass,241,1
4336,DeepSeek-R1-Distill-Llama-8B,crass,242,2
4337,DeepSeek-R1-Distill-Llama-8B,crass,243,1
4338,DeepSeek-R1-Distill-Llama-8B,crass,244,2
4339,DeepSeek-R1-Distill-Llama-8B,crass,245,0
4340,DeepSeek-R1-Distill-Llama-8B,crass,246,1
4341,DeepSeek-R1-Distill-Llama-8B,crass,247,0
4342,DeepSeek-R1-Distill-Llama-8B,crass,248,2
4343,DeepSeek-R1-Distill-Llama-8B,crass,249,2
4344,DeepSeek-R1-Distill-Llama-8B,crass,250,2
4345,DeepSeek-R1-Distill-Llama-8B,crass,251,1
4346,DeepSeek-R1-Distill-Llama-8B,crass,252,0
4347,DeepSeek-R1-Distill-Llama-8B,crass,253,0
4348,DeepSeek-R1-Distill-Llama-8B,crass,254,2
4349,DeepSeek-R1-Distill-Llama-8B,crass,255,0
4350,DeepSeek-R1-Distill-Llama-8B,crass,256,0
4351,DeepSeek-R1-Distill-Llama-8B,crass,257,0
4352,DeepSeek-R1-Distill-Llama-8B,crass,258,2
4353,DeepSeek-R1-Distill-Llama-8B,crass,259,1
4354,DeepSeek-R1-Distill-Llama-8B,crass,260,0
4355,DeepSeek-R1-Distill-Llama-8B,crass,261,1
4356,DeepSeek-R1-Distill-Llama-8B,crass,262,0
4357,DeepSeek-R1-Distill-Llama-8B,crass,263,0
4358,DeepSeek-R1-Distill-Llama-8B,crass,264,1
4359,DeepSeek-R1-Distill-Llama-8B,crass,265,1
4360,DeepSeek-R1-Distill-Llama-8B,crass,266,1
4361,DeepSeek-R1-Distill-Llama-8B,crass,267,0
4362,DeepSeek-R1-Distill-Llama-8B,crass,268,2
4363,DeepSeek-R1-Distill-Llama-8B,crass,269,0
4364,DeepSeek-R1-Distill-Llama-8B,crass,270,1
4365,DeepSeek-R1-Distill-Llama-8B,crass,271,1
4366,DeepSeek-R1-Distill-Llama-8B,crass,272,0
4367,DeepSeek-R1-Distill-Llama-8B,crass,273,0
4368,aya-expanse-8b,crass,0,0
4369,aya-expanse-8b,crass,1,0
4370,aya-expanse-8b,crass,2,0
4371,aya-expanse-8b,crass,3,0
4372,aya-expanse-8b,crass,4,1
